,flash_id,lat,lon,flash_radiance,flash_time_loc,no2_delta_time,no2_val,qa_val
339359,617.0,50.896305,-102.48841,,,2022-07-16 21:20:51 -0400,1e-05,0.0
339360,617.0,50.905525,-102.4944,,,2022-07-16 21:20:51 -0400,1e-05,0.0
339361,617.0,50.914738,-102.50031,,,2022-07-16 21:20:51 -0400,1e-05,0.0
339362,617.0,50.923946,-102.5062,,,2022-07-16 21:20:51 -0400,1e-05,0.0
339363,617.0,50.933147,-102.51241,,,2022-07-16 21:20:51 -0400,1.2e-05,0.0
339364,617.0,50.94235,-102.51833,,,2022-07-16 21:20:51 -0400,1.1e-05,0.0
339365,617.0,50.95154,-102.5242,,,2022-07-16 21:20:51 -0400,1.2e-05,0.0
339366,617.0,50.960735,-102.52998,,,2022-07-16 21:20:51 -0400,1.1e-05,0.0
339367,617.0,50.969925,-102.53586,,,2022-07-16 21:20:51 -0400,1.1e-05,0.0
339368,617.0,50.97911,-102.542015,,,2022-07-16 21:20:51 -0400,1e-05,0.0
339369,617.0,50.988293,-102.548,,,2022-07-16 21:20:51 -0400,1.2e-05,0.0
340112,617.0,48.994568,-102.477875,,,2022-07-16 21:20:53 -0400,6e-06,0.0
340113,617.0,49.01535,-102.462616,,,2022-07-16 21:20:53 -0400,6e-06,0.0
340114,617.0,49.035847,-102.44708,,,2022-07-16 21:20:53 -0400,6e-06,0.0
340115,617.0,49.05607,-102.431854,,,2022-07-16 21:20:53 -0400,7e-06,0.0
340116,617.0,49.07602,-102.41658,,,2022-07-16 21:20:53 -0400,7e-06,0.0
340117,617.0,49.09571,-102.401146,,,2022-07-16 21:20:53 -0400,7e-06,0.0
340118,617.0,49.115147,-102.3856,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340119,617.0,49.13434,-102.36911,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340120,617.0,49.153282,-102.353,,,2022-07-16 21:20:53 -0400,6e-06,0.0
340121,617.0,49.172,-102.33747,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340122,617.0,49.19049,-102.321495,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340123,617.0,49.208755,-102.30473,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340124,617.0,49.226807,-102.28773,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340125,617.0,49.244648,-102.2717,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340126,617.0,49.262283,-102.255394,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340127,617.0,49.279716,-102.23822,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340128,617.0,49.29696,-102.22107,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340129,617.0,49.31401,-102.20414,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340130,617.0,49.330875,-102.18716,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340131,617.0,49.34756,-102.169556,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340132,617.0,49.364075,-102.15239,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340133,617.0,49.380413,-102.1351,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340134,617.0,49.396584,-102.11733,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340135,617.0,49.412594,-102.099365,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340136,617.0,49.42844,-102.08151,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340137,617.0,49.444134,-102.06369,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340138,617.0,49.45968,-102.04519,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340139,617.0,49.47507,-102.02696,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340140,617.0,49.49032,-102.00874,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340141,617.0,49.50543,-101.99015,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340142,617.0,49.520397,-101.97111,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340143,617.0,49.535233,-101.95188,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340144,617.0,49.549934,-101.9329,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340145,617.0,49.564507,-101.91416,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340146,617.0,49.578957,-101.89493,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340147,617.0,49.59328,-101.87551,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340148,617.0,49.607487,-101.85607,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340149,617.0,49.621574,-101.83653,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340150,617.0,49.635544,-101.81646,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340151,617.0,49.649406,-101.79667,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340152,617.0,49.663155,-101.776276,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340153,617.0,49.676796,-101.75579,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340154,617.0,49.690334,-101.73552,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340155,617.0,49.70377,-101.7154,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340156,617.0,49.717106,-101.695045,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340157,617.0,49.730335,-101.67345,,,2022-07-16 21:20:53 -0400,7e-06,0.0
340158,617.0,49.743477,-101.65238,,,2022-07-16 21:20:53 -0400,6e-06,0.0
340159,617.0,49.75652,-101.63142,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340160,617.0,49.76947,-101.6102,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340161,617.0,49.782333,-101.58869,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340162,617.0,49.795105,-101.567184,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340163,617.0,49.807793,-101.54526,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340164,617.0,49.820393,-101.52315,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340165,617.0,49.832912,-101.50114,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340166,617.0,49.84535,-101.478806,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340167,617.0,49.857704,-101.45627,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340168,617.0,49.869984,-101.43399,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340169,617.0,49.882187,-101.4112,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340170,617.0,49.894318,-101.38821,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340171,617.0,49.906372,-101.3649,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340172,617.0,49.918358,-101.34149,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340173,617.0,49.930267,-101.31813,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340174,617.0,49.942112,-101.29479,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340175,617.0,49.953888,-101.271,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340176,617.0,49.9656,-101.247055,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340177,617.0,49.97724,-101.22288,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340178,617.0,49.988827,-101.19856,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340179,617.0,50.000343,-101.17412,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340180,617.0,50.011803,-101.14936,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340181,617.0,50.0232,-101.123795,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340182,617.0,50.034546,-101.09968,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340183,617.0,50.045822,-101.07439,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340184,617.0,50.057053,-101.04874,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340185,617.0,50.068226,-101.02285,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340186,617.0,50.07934,-100.996796,,,2022-07-16 21:20:53 -0400,6e-06,0.0
340187,617.0,50.09041,-100.97074,,,2022-07-16 21:20:53 -0400,6e-06,0.0
340188,617.0,50.10142,-100.94496,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340189,617.0,50.112385,-100.91881,,,2022-07-16 21:20:53 -0400,6e-06,0.0
340190,617.0,50.123295,-100.89198,,,2022-07-16 21:20:53 -0400,6e-06,0.0
340191,617.0,50.13416,-100.86517,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340192,617.0,50.144978,-100.838394,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340193,617.0,50.155746,-100.811066,,,2022-07-16 21:20:53 -0400,6e-06,0.0
340194,617.0,50.16647,-100.783714,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340195,617.0,50.177147,-100.75607,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340196,617.0,50.187782,-100.72825,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340197,617.0,50.19837,-100.70024,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340198,617.0,50.208923,-100.671814,,,2022-07-16 21:20:53 -0400,5e-06,0.0
340679,617.0,48.99554,-102.53163,,,2022-07-16 21:20:55 -0400,1e-05,0.0
340680,617.0,49.014416,-102.537315,,,2022-07-16 21:20:55 -0400,1e-05,0.0
340681,617.0,49.033054,-102.54304,,,2022-07-16 21:20:55 -0400,1e-05,0.0
340682,617.0,49.051468,-102.54877,,,2022-07-16 21:20:55 -0400,1e-05,0.0
340683,617.0,49.06966,-102.554504,,,2022-07-16 21:20:55 -0400,1e-05,0.0
340684,617.0,49.087635,-102.56023,,,2022-07-16 21:20:55 -0400,1.2e-05,0.0
340685,617.0,49.105404,-102.565834,,,2022-07-16 21:20:55 -0400,9e-06,0.0
340686,617.0,49.122967,-102.57139,,,2022-07-16 21:20:55 -0400,1e-05,0.0
340687,617.0,49.140335,-102.57701,,,2022-07-16 21:20:55 -0400,1.1e-05,0.0
340688,617.0,49.157505,-102.58274,,,2022-07-16 21:20:55 -0400,1e-05,0.0
340689,617.0,49.174488,-102.58851,,,2022-07-16 21:20:55 -0400,9e-06,0.0
340690,617.0,49.191288,-102.59429,,,2022-07-16 21:20:55 -0400,1e-05,0.0
340691,617.0,49.20791,-102.59969,,,2022-07-16 21:20:55 -0400,1.1e-05,0.0
340692,617.0,49.224354,-102.6053,,,2022-07-16 21:20:55 -0400,1e-05,0.0
340693,617.0,49.24063,-102.610985,,,2022-07-16 21:20:55 -0400,1e-05,0.0
340694,617.0,49.256737,-102.61663,,,2022-07-16 21:20:55 -0400,1e-05,0.0
340695,617.0,49.272682,-102.62218,,,2022-07-16 21:20:55 -0400,1e-05,0.0
340696,617.0,49.28847,-102.627625,,,2022-07-16 21:20:55 -0400,1.1e-05,0.0
340697,617.0,49.304104,-102.63343,,,2022-07-16 21:20:55 -0400,1.1e-05,0.0
340698,617.0,49.319584,-102.63894,,,2022-07-16 21:20:55 -0400,1.1e-05,0.0
340699,617.0,49.33492,-102.64442,,,2022-07-16 21:20:55 -0400,1e-05,0.0
340700,617.0,49.35011,-102.64999,,,2022-07-16 21:20:55 -0400,1.1e-05,0.0
340701,617.0,49.36516,-102.655594,,,2022-07-16 21:20:55 -0400,9e-06,0.0
340702,617.0,49.38007,-102.66112,,,2022-07-16 21:20:55 -0400,1e-05,0.0
341784,617.0,50.048283,-101.21534,,,2022-07-16 21:20:59 -0400,7e-06,0.0
341785,617.0,50.05814,-101.22234,,,2022-07-16 21:20:59 -0400,6e-06,0.0
341786,617.0,50.067966,-101.22934,,,2022-07-16 21:20:59 -0400,7e-06,0.0
341787,617.0,50.07777,-101.236496,,,2022-07-16 21:20:59 -0400,7e-06,0.0
341788,617.0,50.087543,-101.24358,,,2022-07-16 21:20:59 -0400,8e-06,0.0
341789,617.0,50.097294,-101.25063,,,2022-07-16 21:20:59 -0400,8e-06,0.0
341790,617.0,50.107018,-101.257744,,,2022-07-16 21:20:59 -0400,9e-06,0.0
341791,617.0,50.11672,-101.26495,,,2022-07-16 21:20:59 -0400,8e-06,0.0
341792,617.0,50.126392,-101.27181,,,2022-07-16 21:20:59 -0400,1.1e-05,0.0
341793,617.0,50.136044,-101.27876,,,2022-07-16 21:20:59 -0400,1e-05,0.0
341794,617.0,50.145676,-101.285774,,,2022-07-16 21:20:59 -0400,8e-06,0.0
341795,617.0,50.15528,-101.292854,,,2022-07-16 21:20:59 -0400,9e-06,0.0
341796,617.0,50.164867,-101.299965,,,2022-07-16 21:20:59 -0400,9e-06,0.0
341797,617.0,50.17443,-101.306984,,,2022-07-16 21:20:59 -0400,1.3e-05,0.0
341798,617.0,50.183975,-101.314026,,,2022-07-16 21:20:59 -0400,8e-06,0.0
341799,617.0,50.1935,-101.32107,,,2022-07-16 21:20:59 -0400,1e-05,0.0
341800,617.0,50.203003,-101.32802,,,2022-07-16 21:20:59 -0400,9e-06,0.0
341801,617.0,50.212494,-101.33498,,,2022-07-16 21:20:59 -0400,1.2e-05,0.0
341802,617.0,50.221954,-101.34199,,,2022-07-16 21:20:59 -0400,1.4e-05,0.0
341803,617.0,50.231407,-101.34901,,,2022-07-16 21:20:59 -0400,9e-06,0.0
341804,617.0,50.240837,-101.355934,,,2022-07-16 21:20:59 -0400,7e-06,0.0
341805,617.0,50.25025,-101.362946,,,2022-07-16 21:20:59 -0400,9e-06,0.0
341806,617.0,50.25965,-101.36982,,,2022-07-16 21:20:59 -0400,7e-06,0.0
341807,617.0,50.26903,-101.37674,,,2022-07-16 21:20:59 -0400,8e-06,0.0
341808,617.0,50.2784,-101.383736,,,2022-07-16 21:20:59 -0400,7e-06,0.0
341809,617.0,50.287758,-101.390686,,,2022-07-16 21:20:59 -0400,7e-06,0.0
341810,617.0,50.297092,-101.39764,,,2022-07-16 21:20:59 -0400,8e-06,0.0
341811,617.0,50.306416,-101.40437,,,2022-07-16 21:20:59 -0400,7e-06,0.0
341812,617.0,50.315727,-101.41143,,,2022-07-16 21:20:59 -0400,7e-06,0.0
341813,617.0,50.325024,-101.4184,,,2022-07-16 21:20:59 -0400,7e-06,0.0
341814,617.0,50.33431,-101.42531,,,2022-07-16 21:20:59 -0400,7e-06,0.0
341815,617.0,50.343582,-101.43225,,,2022-07-16 21:20:59 -0400,8e-06,0.0
341816,617.0,50.352844,-101.43888,,,2022-07-16 21:20:59 -0400,8e-06,0.0
341817,617.0,50.3621,-101.44566,,,2022-07-16 21:20:59 -0400,9e-06,0.0
341818,617.0,50.371338,-101.45264,,,2022-07-16 21:20:59 -0400,8e-06,0.0
341819,617.0,50.38057,-101.4596,,,2022-07-16 21:20:59 -0400,8e-06,0.0
341820,617.0,50.38979,-101.46653,,,2022-07-16 21:20:59 -0400,8e-06,0.0
341821,617.0,50.399,-101.4734,,,2022-07-16 21:20:59 -0400,8e-06,0.0
341822,617.0,50.408203,-101.48011,,,2022-07-16 21:20:59 -0400,9e-06,0.0
341823,617.0,50.417397,-101.486855,,,2022-07-16 21:20:59 -0400,9e-06,0.0
341824,617.0,50.426582,-101.49376,,,2022-07-16 21:20:59 -0400,9e-06,0.0
341825,617.0,50.435764,-101.50054,,,2022-07-16 21:20:59 -0400,9e-06,0.0
341826,617.0,50.444935,-101.50732,,,2022-07-16 21:20:59 -0400,1e-05,0.0
341827,617.0,50.4541,-101.51416,,,2022-07-16 21:20:59 -0400,9e-06,0.0
341828,617.0,50.46326,-101.521034,,,2022-07-16 21:20:59 -0400,1.1e-05,0.0
341829,617.0,50.472416,-101.52777,,,2022-07-16 21:20:59 -0400,1.2e-05,0.0
341830,617.0,50.481564,-101.53451,,,2022-07-16 21:20:59 -0400,9e-06,0.0
341831,617.0,50.490707,-101.54135,,,2022-07-16 21:20:59 -0400,9e-06,0.0
341832,617.0,50.499847,-101.54823,,,2022-07-16 21:20:59 -0400,1e-05,0.0
341833,617.0,50.508984,-101.554985,,,2022-07-16 21:20:59 -0400,1.1e-05,0.0
341834,617.0,50.518116,-101.56152,,,2022-07-16 21:20:59 -0400,1.2e-05,0.0
341835,617.0,50.52725,-101.56829,,,2022-07-16 21:20:59 -0400,1.2e-05,0.0
341836,617.0,50.536373,-101.57524,,,2022-07-16 21:20:59 -0400,1e-05,0.0
341837,617.0,50.545498,-101.581856,,,2022-07-16 21:20:59 -0400,1e-05,0.0
341838,617.0,50.554623,-101.58858,,,2022-07-16 21:20:59 -0400,1e-05,0.0
341839,617.0,50.563744,-101.595314,,,2022-07-16 21:20:59 -0400,1e-05,0.0
341840,617.0,50.572865,-101.601875,,,2022-07-16 21:20:59 -0400,1e-05,0.0
341841,617.0,50.581985,-101.60852,,,2022-07-16 21:20:59 -0400,9e-06,0.0
341842,617.0,50.591106,-101.61535,,,2022-07-16 21:20:59 -0400,1e-05,0.0
341843,617.0,50.600224,-101.62205,,,2022-07-16 21:20:59 -0400,1e-05,0.0
341844,617.0,50.60935,-101.628685,,,2022-07-16 21:20:59 -0400,1.1e-05,0.0
341845,617.0,50.61847,-101.63541,,,2022-07-16 21:20:59 -0400,1e-05,0.0
341846,617.0,50.62759,-101.642136,,,2022-07-16 21:20:59 -0400,1.2e-05,0.0
341847,617.0,50.636723,-101.64856,,,2022-07-16 21:20:59 -0400,1.2e-05,0.0
341848,617.0,50.64585,-101.655266,,,2022-07-16 21:20:59 -0400,1e-05,0.0
341849,617.0,50.654984,-101.66178,,,2022-07-16 21:20:59 -0400,9e-06,0.0
341850,617.0,50.664116,-101.66849,,,2022-07-16 21:20:59 -0400,1.1e-05,0.0
341851,617.0,50.673256,-101.67522,,,2022-07-16 21:20:59 -0400,1e-05,0.0
341852,617.0,50.6824,-101.68188,,,2022-07-16 21:20:59 -0400,1e-05,0.0
341853,617.0,50.691547,-101.68857,,,2022-07-16 21:20:59 -0400,9e-06,0.0
341854,617.0,50.700703,-101.69502,,,2022-07-16 21:20:59 -0400,9e-06,0.0
341855,617.0,50.70986,-101.70151,,,2022-07-16 21:20:59 -0400,1e-05,0.0
341856,617.0,50.719025,-101.708244,,,2022-07-16 21:20:59 -0400,1.1e-05,0.0
341857,617.0,50.728195,-101.71498,,,2022-07-16 21:20:59 -0400,9e-06,0.0
341858,617.0,50.737373,-101.72157,,,2022-07-16 21:20:59 -0400,9e-06,0.0
341859,617.0,50.74656,-101.72805,,,2022-07-16 21:20:59 -0400,8e-06,0.0
341860,617.0,50.755753,-101.73444,,,2022-07-16 21:20:59 -0400,9e-06,0.0
341861,617.0,50.764954,-101.7411,,,2022-07-16 21:20:59 -0400,8e-06,0.0
341862,617.0,50.774162,-101.747734,,,2022-07-16 21:20:59 -0400,8e-06,0.0
341863,617.0,50.783382,-101.75425,,,2022-07-16 21:20:59 -0400,9e-06,0.0
341864,617.0,50.79261,-101.760735,,,2022-07-16 21:20:59 -0400,8e-06,0.0
341865,617.0,50.80185,-101.767296,,,2022-07-16 21:20:59 -0400,9e-06,0.0
341866,617.0,50.811096,-101.77378,,,2022-07-16 21:20:59 -0400,9e-06,0.0
341867,617.0,50.820354,-101.780304,,,2022-07-16 21:20:59 -0400,8e-06,0.0
341868,617.0,50.829624,-101.786804,,,2022-07-16 21:20:59 -0400,9e-06,0.0
341869,617.0,50.838905,-101.793304,,,2022-07-16 21:20:59 -0400,9e-06,0.0
341870,617.0,50.8482,-101.79975,,,2022-07-16 21:20:59 -0400,1e-05,0.0
341871,617.0,50.85751,-101.80619,,,2022-07-16 21:20:59 -0400,9e-06,0.0
341872,617.0,50.86683,-101.81277,,,2022-07-16 21:20:59 -0400,9e-06,0.0
341873,617.0,50.87616,-101.81911,,,2022-07-16 21:20:59 -0400,1e-05,0.0
341874,617.0,50.88551,-101.82573,,,2022-07-16 21:20:59 -0400,9e-06,0.0
341875,617.0,50.89487,-101.83207,,,2022-07-16 21:20:59 -0400,1e-05,0.0
341876,617.0,50.904247,-101.838455,,,2022-07-16 21:20:59 -0400,9e-06,0.0
341877,617.0,50.91364,-101.84497,,,2022-07-16 21:20:59 -0400,9e-06,0.0
341878,617.0,50.923046,-101.85132,,,2022-07-16 21:20:59 -0400,9e-06,0.0
341879,617.0,50.93247,-101.85772,,,2022-07-16 21:20:59 -0400,1e-05,0.0
341880,617.0,50.94191,-101.86432,,,2022-07-16 21:20:59 -0400,1.1e-05,0.0
341881,617.0,50.951366,-101.87073,,,2022-07-16 21:20:59 -0400,1e-05,0.0
341882,617.0,50.960842,-101.877075,,,2022-07-16 21:20:59 -0400,1.1e-05,0.0
341883,617.0,50.970337,-101.88338,,,2022-07-16 21:20:59 -0400,1.2e-05,0.0
341884,617.0,50.979847,-101.88962,,,2022-07-16 21:20:59 -0400,9e-06,0.0
341885,617.0,50.98938,-101.896194,,,2022-07-16 21:20:59 -0400,1e-05,0.0
342656,617.0,49.66324,-102.65834,,,2022-07-16 21:21:00 -0400,6e-06,0.0
342657,617.0,49.674145,-102.64678,,,2022-07-16 21:21:00 -0400,6e-06,0.0
342658,617.0,49.685,-102.635315,,,2022-07-16 21:21:00 -0400,5e-06,0.0
342659,617.0,49.69581,-102.62324,,,2022-07-16 21:21:00 -0400,5e-06,0.0
342660,617.0,49.70657,-102.61156,,,2022-07-16 21:21:00 -0400,5e-06,0.0
342661,617.0,49.717285,-102.59985,,,2022-07-16 21:21:00 -0400,5e-06,0.0
342662,617.0,49.72795,-102.58783,,,2022-07-16 21:21:00 -0400,5e-06,0.0
342663,617.0,49.738575,-102.575516,,,2022-07-16 21:21:00 -0400,5e-06,0.0
342664,617.0,49.749153,-102.56311,,,2022-07-16 21:21:00 -0400,5e-06,0.0
342665,617.0,49.759686,-102.55085,,,2022-07-16 21:21:00 -0400,5e-06,0.0
342666,617.0,49.77018,-102.53891,,,2022-07-16 21:21:00 -0400,5e-06,0.0
342667,617.0,49.780632,-102.526245,,,2022-07-16 21:21:00 -0400,5e-06,0.0
342668,617.0,49.791042,-102.513214,,,2022-07-16 21:21:00 -0400,6e-06,0.0
342669,617.0,49.80141,-102.50042,,,2022-07-16 21:21:00 -0400,6e-06,0.0
342670,617.0,49.811745,-102.487724,,,2022-07-16 21:21:00 -0400,6e-06,0.0
342671,617.0,49.822037,-102.47506,,,2022-07-16 21:21:00 -0400,6e-06,0.0
342672,617.0,49.832294,-102.46288,,,2022-07-16 21:21:00 -0400,5e-06,0.0
342673,617.0,49.842518,-102.44965,,,2022-07-16 21:21:00 -0400,5e-06,0.0
342674,617.0,49.8527,-102.4364,,,2022-07-16 21:21:00 -0400,5e-06,0.0
342675,617.0,49.862846,-102.42301,,,2022-07-16 21:21:00 -0400,5e-06,0.0
342676,617.0,49.872963,-102.40968,,,2022-07-16 21:21:00 -0400,5e-06,0.0
342677,617.0,49.88304,-102.396454,,,2022-07-16 21:21:00 -0400,6e-06,0.0
342678,617.0,49.893093,-102.38308,,,2022-07-16 21:21:00 -0400,5e-06,0.0
342679,617.0,49.903107,-102.36938,,,2022-07-16 21:21:00 -0400,6e-06,0.0
342680,617.0,49.913094,-102.355934,,,2022-07-16 21:21:00 -0400,6e-06,0.0
342681,617.0,49.923046,-102.34182,,,2022-07-16 21:21:00 -0400,6e-06,0.0
342682,617.0,49.93297,-102.32794,,,2022-07-16 21:21:00 -0400,6e-06,0.0
342683,617.0,49.942863,-102.31409,,,2022-07-16 21:21:00 -0400,7e-06,0.0
342684,617.0,49.95273,-102.29936,,,2022-07-16 21:21:00 -0400,6e-06,0.0
342685,617.0,49.962566,-102.28576,,,2022-07-16 21:21:00 -0400,7e-06,0.0
342686,617.0,49.972378,-102.272125,,,2022-07-16 21:21:00 -0400,7e-06,0.0
342687,617.0,49.98216,-102.25755,,,2022-07-16 21:21:00 -0400,6e-06,0.0
342688,617.0,49.991917,-102.242645,,,2022-07-16 21:21:00 -0400,8e-06,0.0
342689,617.0,50.001648,-102.22788,,,2022-07-16 21:21:00 -0400,7e-06,0.0
342690,617.0,50.011353,-102.21343,,,2022-07-16 21:21:00 -0400,6e-06,0.0
342691,617.0,50.021034,-102.19904,,,2022-07-16 21:21:00 -0400,6e-06,0.0
342692,617.0,50.030693,-102.184166,,,2022-07-16 21:21:00 -0400,6e-06,0.0
342693,617.0,50.040325,-102.16896,,,2022-07-16 21:21:00 -0400,6e-06,0.0
342694,617.0,50.04994,-102.15393,,,2022-07-16 21:21:00 -0400,6e-06,0.0
342695,617.0,50.05953,-102.13878,,,2022-07-16 21:21:00 -0400,6e-06,0.0
342696,617.0,50.069096,-102.123344,,,2022-07-16 21:21:00 -0400,6e-06,0.0
342697,617.0,50.078644,-102.10832,,,2022-07-16 21:21:00 -0400,6e-06,0.0
342698,617.0,50.08817,-102.091934,,,2022-07-16 21:21:00 -0400,6e-06,0.0
342699,617.0,50.09768,-102.07632,,,2022-07-16 21:21:00 -0400,5e-06,0.0
342700,617.0,50.107166,-102.06097,,,2022-07-16 21:21:00 -0400,6e-06,0.0
342701,617.0,50.116634,-102.04533,,,2022-07-16 21:21:00 -0400,6e-06,0.0
342702,617.0,50.126083,-102.02922,,,2022-07-16 21:21:00 -0400,5e-06,0.0
342703,617.0,50.135517,-102.013,,,2022-07-16 21:21:00 -0400,7e-06,0.0
342704,617.0,50.14493,-101.996735,,,2022-07-16 21:21:00 -0400,8e-06,0.0
342705,617.0,50.15433,-101.980194,,,2022-07-16 21:21:00 -0400,7e-06,0.0
342706,617.0,50.16371,-101.96396,,,2022-07-16 21:21:00 -0400,7e-06,0.0
342707,617.0,50.17308,-101.94767,,,2022-07-16 21:21:00 -0400,6e-06,0.0
342708,617.0,50.18243,-101.93122,,,2022-07-16 21:21:00 -0400,5e-06,0.0
342709,617.0,50.19177,-101.91466,,,2022-07-16 21:21:00 -0400,5e-06,0.0
342710,617.0,50.201088,-101.89712,,,2022-07-16 21:21:00 -0400,5e-06,0.0
342711,617.0,50.2104,-101.87997,,,2022-07-16 21:21:00 -0400,5e-06,0.0
342712,617.0,50.219692,-101.86342,,,2022-07-16 21:21:00 -0400,7e-06,0.0
342713,617.0,50.228977,-101.8464,,,2022-07-16 21:21:00 -0400,5e-06,0.0
342714,617.0,50.238247,-101.82858,,,2022-07-16 21:21:00 -0400,5e-06,0.0
342715,617.0,50.247505,-101.81051,,,2022-07-16 21:21:00 -0400,5e-06,0.0
342716,617.0,50.256752,-101.793434,,,2022-07-16 21:21:00 -0400,5e-06,0.0
342717,617.0,50.265987,-101.77608,,,2022-07-16 21:21:00 -0400,5e-06,0.0
342718,617.0,50.27521,-101.75783,,,2022-07-16 21:21:00 -0400,5e-06,0.0
342719,617.0,50.284428,-101.73959,,,2022-07-16 21:21:00 -0400,5e-06,0.0
342720,617.0,50.293633,-101.721596,,,2022-07-16 21:21:00 -0400,5e-06,0.0
342721,617.0,50.30283,-101.70353,,,2022-07-16 21:21:00 -0400,5e-06,0.0
342722,617.0,50.31202,-101.68484,,,2022-07-16 21:21:00 -0400,5e-06,0.0
342723,617.0,50.321198,-101.66658,,,2022-07-16 21:21:00 -0400,5e-06,0.0
342724,617.0,50.33037,-101.64821,,,2022-07-16 21:21:00 -0400,5e-06,0.0
342725,617.0,50.339535,-101.629326,,,2022-07-16 21:21:00 -0400,5e-06,0.0
342726,617.0,50.348694,-101.61025,,,2022-07-16 21:21:00 -0400,5e-06,0.0
342727,617.0,50.357845,-101.591286,,,2022-07-16 21:21:00 -0400,5e-06,0.0
342728,617.0,50.36699,-101.57235,,,2022-07-16 21:21:00 -0400,5e-06,0.0
342729,617.0,50.37613,-101.55272,,,2022-07-16 21:21:00 -0400,5e-06,0.0
342730,617.0,50.385265,-101.53337,,,2022-07-16 21:21:00 -0400,5e-06,0.0
342731,617.0,50.39439,-101.514015,,,2022-07-16 21:21:00 -0400,5e-06,0.0
342732,617.0,50.403522,-101.494286,,,2022-07-16 21:21:00 -0400,5e-06,0.0
342733,617.0,50.412643,-101.4741,,,2022-07-16 21:21:00 -0400,5e-06,0.0
