flash_lat,flash_lon,flash_radiance,flash_time_loc,srno
50.61837387084961,-103.95256805419922,157183.0,2022-07-16 06:44:37 -0400,2655
50.6229133605957,-103.9620361328125,59802.0,2022-07-16 06:44:40 -0400,2656
50.5925178527832,-103.88583374023438,743252.0,2022-07-16 06:44:45 -0400,2657
50.650726318359375,-103.71050262451172,326389.0,2022-07-16 06:44:46 -0400,2658
50.661109924316406,-103.96270751953125,382352.0,2022-07-16 06:44:51 -0400,2659
50.68194580078125,-103.92337799072266,860223.0,2022-07-16 06:44:52 -0400,2660
50.5987663269043,-103.95166778564453,24349.0,2022-07-16 06:44:53 -0400,2661
50.59256362915039,-103.87321472167969,47319.0,2022-07-16 06:44:58 -0400,2662
50.57626724243164,-103.77265930175781,127687.0,2022-07-16 06:45:00 -0400,2663
50.64205551147461,-103.88587951660156,943938.0,2022-07-16 06:45:01 -0400,2664
50.601661682128906,-103.57308197021484,359406.0,2022-07-16 06:45:14 -0400,2665
50.60319900512695,-103.97103118896484,83957.0,2022-07-16 06:45:15 -0400,2666
50.598148345947266,-103.85395050048828,4067371.0,2022-07-16 06:45:16 -0400,2667
50.65970230102539,-103.68658447265625,321396.0,2022-07-16 06:45:18 -0400,2668
50.5900993347168,-103.96251678466797,118558.0,2022-07-16 06:45:20 -0400,2669
50.605926513671875,-103.90966033935547,98216.0,2022-07-16 06:45:24 -0400,2670
50.59151840209961,-103.87908172607422,199969.0,2022-07-16 06:45:29 -0400,2671
50.636077880859375,-103.8334732055664,306864.0,2022-07-16 06:45:38 -0400,2672
50.60623550415039,-103.93224334716797,19845.0,2022-07-16 06:45:39 -0400,2673
50.66451644897461,-103.68037414550781,209033.0,2022-07-16 06:45:42 -0400,2674
50.58710861206055,-103.85728454589844,58332.0,2022-07-16 06:45:43 -0400,2675
50.62430953979492,-103.78484344482422,218093.0,2022-07-16 06:45:50 -0400,2676
50.602149963378906,-103.84776306152344,35938.0,2022-07-16 06:45:55 -0400,2677
49.365413665771484,-102.92919158935547,309317.0,2022-07-16 06:44:35 -0400,2678
49.360260009765625,-103.0975341796875,27149.0,2022-07-16 06:44:39 -0400,2679
49.296112060546875,-102.94264221191406,6945.0,2022-07-16 06:44:39 -0400,2680
49.36077880859375,-102.89738464355469,860136.0,2022-07-16 06:44:46 -0400,2681
49.28368377685547,-102.99032592773438,13539690.0,2022-07-16 06:44:54 -0400,2682
49.27434158325195,-103.09632873535156,17371.0,2022-07-16 06:44:54 -0400,2683
49.42533874511719,-103.13868713378906,34118.0,2022-07-16 06:44:54 -0400,2684
49.37482833862305,-103.1651611328125,82679.0,2022-07-16 06:44:54 -0400,2685
49.403236389160156,-102.95478057861328,299095.0,2022-07-16 06:45:01 -0400,2686
49.32364273071289,-103.0106430053711,33371.0,2022-07-16 06:45:07 -0400,2687
49.37653732299805,-102.94100952148438,29946.0,2022-07-16 06:45:08 -0400,2688
49.38862609863281,-103.01364135742188,246802.0,2022-07-16 06:45:12 -0400,2689
49.48333740234375,-103.12921142578125,50365.0,2022-07-16 06:45:22 -0400,2690
49.43071746826172,-102.931884765625,272446.0,2022-07-16 06:45:25 -0400,2691
49.38563919067383,-103.09689331054688,130433.0,2022-07-16 06:45:29 -0400,2692
49.30986404418945,-103.00370025634766,27193.0,2022-07-16 06:45:33 -0400,2693
49.37004852294922,-103.00588989257812,424092.0,2022-07-16 06:45:34 -0400,2694
49.321372985839844,-103.03292846679688,65779.0,2022-07-16 06:45:34 -0400,2695
49.40546417236328,-102.96269226074219,1098162.0,2022-07-16 06:45:40 -0400,2696
49.361541748046875,-102.95773315429688,115574.0,2022-07-16 06:45:46 -0400,2697
49.429237365722656,-102.96336364746094,748497.0,2022-07-16 06:45:58 -0400,2698
49.34006881713867,-102.9736557006836,44394.0,2022-07-16 06:46:01 -0400,2699
49.51332092285156,-103.1985855102539,48976.0,2022-07-16 06:46:03 -0400,2700
49.41459655761719,-102.99105834960938,229370.0,2022-07-16 06:46:09 -0400,2701
49.32752227783203,-103.01897430419922,27785.0,2022-07-16 06:46:12 -0400,2702
49.035953521728516,-102.70309448242188,39000.0,2022-07-16 06:45:09 -0400,2705
49.047813415527344,-102.67506408691406,150559.0,2022-07-16 06:45:36 -0400,2707
49.97011947631836,-102.14198303222656,54059.0,2022-07-16 06:44:38 -0400,2709
49.95939254760742,-102.22964477539062,274355.0,2022-07-16 06:44:47 -0400,2710
50.02001953125,-102.35786437988281,20875.0,2022-07-16 06:44:50 -0400,2711
49.97417068481445,-102.17497253417969,161359.0,2022-07-16 06:44:52 -0400,2712
49.982566833496094,-102.26171112060547,66077.0,2022-07-16 06:44:52 -0400,2713
50.0279541015625,-102.2233657836914,164890.0,2022-07-16 06:45:01 -0400,2714
50.11114501953125,-102.2444076538086,190676.0,2022-07-16 06:45:07 -0400,2715
50.169944763183594,-102.16588592529297,31415.0,2022-07-16 06:45:07 -0400,2716
50.1368408203125,-102.18751525878906,930679.0,2022-07-16 06:45:07 -0400,2717
50.06532669067383,-102.17669677734375,1689724.0,2022-07-16 06:45:10 -0400,2718
49.97344970703125,-102.19222259521484,400474.0,2022-07-16 06:45:11 -0400,2719
49.99295425415039,-102.16121673583984,253171.0,2022-07-16 06:45:32 -0400,2720
50.0576171875,-102.01905059814453,96128.0,2022-07-16 06:45:36 -0400,2721
49.99122619628906,-102.2486343383789,103502.0,2022-07-16 06:45:49 -0400,2722
50.002750396728516,-102.18282318115234,266076.0,2022-07-16 06:45:58 -0400,2723
